PID,DATA_YEAR,LIVING_AREA,YR_REMODELLED,BED_ROOMS,REMODEL_YEAR,living_area_diff,bedrooms_diff,latitude,longitude
2003177010,2019,2066.0,2017.0,4.0,2017.0,310.0,0.0,-71.16009062,42.27182865
2003212000,2018,1628.0,2011.0,3.0,2011.0,0.0,0.0,-71.15905062,42.27223865
2003236000,2023,2194.0,2021.0,3.0,2021.0,0.0,0.0,-71.15946062,42.27609865
2003238000,2022,1448.0,2020.0,3.0,2020.0,0.0,0.0,-71.15917062,42.27584865
2003256000,2012,1748.0,2010.0,3.0,2010.0,206.0,0.0,-71.15980062,42.27665865
2003284000,2022,2820.0,2020.0,4.0,2020.0,0.0,0.0,-71.15156062,42.27296865
2003351000,2022,2837.2,2019.0,6.0,2019.0,0.1999999999998181,0.0,-71.15187862,42.26693065
2003440000,2022,1788.0,2020.0,3.0,2020.0,-108.0,0.0,-71.15577062,42.27694865
2003591000,2018,2512.0,2014.0,3.0,2014.0,0.0,0.0,-71.13317061,42.30128866
2003615000,2018,1782.0,2015.0,4.0,2015.0,192.0,0.0,-71.13651061,42.29542866
2003675000,2018,1680.0,2012.0,2.0,2012.0,252.0,0.0,-71.14177061,42.29902866
2003678000,2022,1757.0,2009.0,3.0,2009.0,686.0,0.0,-71.14123061,42.29946866
2003712000,2020,1504.0,2018.0,3.0,2018.0,0.0,0.0,-71.13936061,42.29481866
2003774000,2011,2246.0,2009.0,3.0,2009.0,831.0,0.0,-71.14271061,42.29463866
2003777000,2020,1377.0,2018.0,3.0,2018.0,0.0,0.0,-71.14293061,42.29440866
2003826000,2023,1448.0,2021.0,3.0,2021.0,0.0,0.0,-71.14311061,42.29370866
2003891000,2019,2801.0,2014.0,4.0,2020.0,0.0,0.0,-71.14430062,42.29905866
2003897000,2018,1420.0,2016.0,3.0,2016.0,0.0,0.0,-71.14484062,42.29821866
2003930000,2013,1808.0,2011.0,3.0,2011.0,145.0,0.0,-71.14698062,42.29433866
2003931000,2019,2232.0,2017.0,3.0,2017.0,384.0,0.0,-71.14692062,42.29451866
2003946000,2023,2114.0,2021.0,4.0,2021.0,0.0,0.0,-71.14674062,42.29568866
2003958001,2022,1457.0,2020.0,3.0,2020.0,0.0,0.0,-71.14783062,42.29460866
2003966001,2019,1416.0,2013.0,3.0,2013.0,96.0,0.0,-71.14879062,42.29502866
2003973000,2022,2083.6,2019.0,4.0,2019.0,-0.4000000000000909,0.0,-71.14743062,42.29434866
2003985000,2020,1759.0,2015.0,3.0,2015.0,0.0,0.0,-71.14832062,42.29442866
2003987000,2022,2484.4,2019.0,2.0,2019.0,458.4000000000001,0.0,-71.14799062,42.29411866
2004002000,2018,1248.0,2014.0,3.0,2014.0,0.0,0.0,-71.14872062,42.29535866
2004060000,2020,1654.0,2016.0,3.0,2016.0,96.0,0.0,-71.14988062,42.29370866
2004062000,2023,1558.0,2021.0,3.0,2021.0,0.0,0.0,-71.14978062,42.29344866
2004093000,2018,2085.0,2013.0,4.0,2013.0,96.0,0.0,-71.15126062,42.29368866
2004114000,2019,1330.0,2017.0,3.0,2017.0,0.0,0.0,-71.15183062,42.29334866
2004182000,2018,2527.0,2013.0,3.0,2013.0,0.0,0.0,-71.14798062,42.29125866
2004198000,2012,1928.0,2010.0,3.0,2010.0,664.0,0.0,-71.14850473,42.29254309
2004213000,2018,1664.0,2015.0,3.0,2015.0,0.0,0.0,-71.14791062,42.29302866
2004237004,2018,2240.0,2014.0,4.0,2014.0,0.0,0.0,-71.14629061,42.28979866
2004237005,2018,2536.0,2012.0,3.0,2012.0,456.0,0.0,-71.14655062,42.28997866
2004255000,2018,1890.0,2015.0,3.0,2015.0,0.0,0.0,-71.14411061,42.28863866
2004289000,2018,2020.0,2016.0,3.0,2016.0,0.0,0.0,-71.14143061,42.29207866
2004383000,2019,1908.0,2017.0,3.0,2017.0,200.0,0.0,-71.14420062,42.29235866
2004396000,2023,1680.0,2021.0,4.0,2021.0,0.0,0.0,-71.14302285,42.29156628
2004445000,2023,2192.0,2021.0,3.0,2021.0,0.0,0.0,-71.14061061,42.29321866
2004491000,2023,3192.8,2021.0,5.0,2021.0,-0.1999999999998181,0.0,-71.14079061,42.29069866
2004604000,2023,2861.0,2021.0,6.0,2021.0,0.0,0.0,-71.14050761,42.28866966
2004605000,2020,2278.0,2018.0,4.0,2018.0,0.0,0.0,-71.14034061,42.28856866
2004622000,2018,3950.0,2015.0,5.0,2015.0,0.0,0.0,-71.13962061,42.28853866
2004628000,2022,3669.0,2020.0,9.0,2020.0,0.0,0.0,-71.14046061,42.28907866
2004655000,2022,3889.0,2020.0,8.0,2020.0,0.0,0.0,-71.13858961,42.28841166
2004697000,2018,2064.0,2012.0,3.0,2012.0,157.0,0.0,-71.13908061,42.28970866
2004721000,2018,2375.0,2012.0,6.0,2012.0,175.0,0.0,-71.13690061,42.28863866
2004765000,2022,2874.0,2020.0,5.0,2020.0,0.0,0.0,-71.13664061,42.28897866
2004777000,2019,1664.0,2017.0,4.0,2017.0,0.0,0.0,-71.13675061,42.28952866
2004799000,2012,3432.0,2010.0,5.0,2010.0,1144.0,0.0,-71.13886061,42.29138866
2004877000,2020,2397.0,2016.0,4.0,2016.0,249.0,0.0,-71.13589061,42.29043866
2004907000,2011,2370.0,2009.0,5.0,2009.0,0.0,0.0,-71.13473861,42.28994566
2004924000,2018,1673.0,2016.0,3.0,2016.0,360.0,0.0,-71.13696061,42.29294866
2004937000,2018,1076.0,2010.0,2.0,2010.0,47.0,0.0,-71.13507061,42.29173866
2004958000,2018,1704.0,2015.0,3.0,2015.0,0.0,0.0,-71.13655061,42.29181866
2004962000,2018,1880.0,2015.0,3.0,2015.0,569.0,0.0,-71.13600061,42.29145866
2004982000,2022,2965.8,2020.0,5.0,2020.0,-0.1999999999998181,0.0,-71.13454661,42.29135966
2005058000,2020,1971.0,2018.0,3.0,2018.0,0.0,0.0,-71.13503061,42.29208866
2005062000,2020,1965.0,2018.0,4.0,2018.0,-29.0,0.0,-71.13560061,42.29244866
2005065000,2018,1961.0,2016.0,3.0,2016.0,0.0,0.0,-71.13601061,42.29272866
2005075010,2019,1704.0,2016.0,3.0,2016.0,0.0,0.0,-71.13338061,42.29216866
2005080000,2012,1615.0,2010.0,3.0,2010.0,0.0,0.0,-71.13244061,42.29161866
2005112000,2018,1464.0,2009.0,3.0,2009.0,0.0,0.0,-71.13524061,42.29393866
2005197000,2019,3015.0,2017.0,6.0,2017.0,401.0,0.0,-71.13132061,42.29170866
2005230000,2018,2434.0,2012.0,4.0,2012.0,236.0,0.0,-71.13010061,42.28843866
2005248000,2023,2945.6,2021.0,5.0,2021.0,699.5999999999999,0.0,-71.12826061,42.28944866
2005264000,2018,1767.0,2012.0,3.0,2012.0,54.0,0.0,-71.12788061,42.29026866
2005266000,2011,2137.0,2009.0,4.0,2009.0,192.0,0.0,-71.12811061,42.29007866
2005267000,2018,2620.0,2012.0,4.0,2012.0,0.0,0.0,-71.12824061,42.28997866
2005275000,2018,3346.0,2015.0,4.0,2015.0,0.0,0.0,-71.12940061,42.28925866
2005282000,2022,2933.1,2020.0,5.0,2020.0,0.099999999999909,0.0,-71.12875061,42.29016866
2005285000,2020,2766.0,2018.0,3.0,2018.0,0.0,0.0,-71.12837061,42.29044866
2005291000,2019,3167.0,2017.0,4.0,2017.0,0.0,0.0,-71.12814061,42.29135866
2005344000,2023,1552.0,2021.0,3.0,2021.0,0.0,0.0,-71.12832061,42.29090866
2005376000,2018,1611.0,2012.0,4.0,2012.0,0.0,0.0,-71.13043061,42.29023866
2005380000,2013,3862.0,2011.0,6.0,2011.0,310.0,0.0,-71.13108061,42.29068866
2005383000,2013,1781.0,2011.0,4.0,2011.0,178.0,0.0,-71.13152061,42.29097866
2005385000,2023,1768.8,2021.0,5.0,2021.0,-0.2000000000000454,0.0,-71.13169061,42.29109866
2005416000,2022,1771.6,2020.0,4.0,2020.0,-0.4000000000000909,0.0,-71.13177061,42.29077866
2005421000,2023,2392.8,2021.0,4.0,2021.0,-0.1999999999998181,0.0,-71.13120061,42.29035866
2005435000,2020,1832.0,2018.0,3.0,2018.0,-16.0,0.0,-71.13143061,42.28893866
2005442000,2018,2618.0,2012.0,6.0,2012.0,218.0,0.0,-71.13186661,42.28904366
2005518000,2018,2698.0,2012.0,5.0,2012.0,0.0,0.0,-71.13215061,42.28803866
2005519000,2022,2163.6,2019.0,5.0,2019.0,-0.4000000000000909,0.0,-71.13303061,42.28765866
2005522000,2018,1654.0,2015.0,4.0,2015.0,0.0,0.0,-71.13319061,42.28744866
2005572000,2023,1644.0,2021.0,3.0,2021.0,0.0,0.0,-71.13925458,42.28735153
2005669000,2018,2712.0,2016.0,6.0,2016.0,-40.0,0.0,-71.14576062,42.28730866
2005680000,2018,2222.0,2014.0,4.0,2014.0,0.0,0.0,-71.14502062,42.28769866
2005833000,2018,2109.0,2012.0,3.0,2012.0,0.0,0.0,-71.14953062,42.28834866
2005841000,2019,2008.0,2017.0,3.0,2017.0,-123.0,0.0,-71.14902062,42.28837866
2005899000,2013,1896.0,2011.0,3.0,2011.0,0.0,0.0,-71.14863062,42.28922866
2006018000,2013,2372.0,2011.0,5.0,2011.0,0.0,0.0,-71.15465962,42.29112466
2006052000,2018,1825.0,2016.0,4.0,2016.0,0.0,0.0,-71.15457062,42.29208866
2006055000,2018,2083.0,2016.0,6.0,2016.0,432.0,0.0,-71.15494062,42.29183866
2006067000,2019,2447.0,2015.0,4.0,2015.0,-58.0,0.0,-71.15279062,42.29200866
2006069000,2023,1723.0,2021.0,3.0,2021.0,0.0,0.0,-71.15261062,42.29175866
2006094000,2018,1938.0,2013.0,4.0,2013.0,0.0,0.0,-71.15157062,42.29038866
2006217000,2020,2444.0,2018.0,4.0,2018.0,0.0,0.0,-71.14858162,42.29060866
2006225000,2022,2575.0,2020.0,5.0,2020.0,-399.0,0.0,-71.14789062,42.29050866
2006287001,2018,1610.0,2014.0,3.0,2014.0,0.0,0.0,-71.15444062,42.28959866
2006360000,2022,2619.0,2019.0,4.0,2019.0,0.0,0.0,-71.15652062,42.28809866
2006368000,2018,1938.0,2013.0,4.0,2013.0,120.0,0.0,-71.15601062,42.28892866
2006433000,2018,2023.0,2012.0,3.0,2012.0,0.0,0.0,-71.15840062,42.28961866
2006464000,2018,2514.0,2016.0,5.0,2016.0,0.0,0.0,-71.15968062,42.29061866
2006477000,2020,2851.0,2018.0,5.0,2018.0,0.0,0.0,-71.16002062,42.29107866
2006497000,2019,2445.0,2014.0,5.0,2014.0,0.0,0.0,-71.15827062,42.28760866
2006498000,2023,2484.0,2021.0,5.0,2021.0,0.0,0.0,-71.15841462,42.28772166
2006513000,2018,2014.0,2012.0,3.0,2012.0,173.0,0.0,-71.15612062,42.28714866
2006535000,2020,3095.0,2018.0,4.0,2018.0,301.0,0.0,-71.15901062,42.28767866
2006541000,2018,2838.0,2015.0,5.0,2015.0,422.0,0.0,-71.15794062,42.28690866
2006544001,2020,2320.0,2018.0,4.0,2018.0,0.0,0.0,-71.15748062,42.28656866
2006547000,2023,2883.8,2021.0,4.0,2021.0,-0.1999999999998181,0.0,-71.15689062,42.28613866
2006610000,2018,1981.0,2015.0,5.0,2015.0,0.0,0.0,-71.15915062,42.28557866
2006611003,2023,1673.0,2021.0,4.0,2021.0,0.0,0.0,-71.15865062,42.28451866
2006643012,2019,1486.0,2012.0,4.0,2012.0,0.0,0.0,-71.15906062,42.28961866
2006671000,2018,3649.0,2016.0,4.0,2016.0,0.0,0.0,-71.16069857,42.28683131
2006683000,2018,3714.0,2016.0,5.0,2016.0,824.0,0.0,-71.16074062,42.28968866
2006702000,2013,2176.0,2011.0,3.0,2011.0,278.0,0.0,-71.16282909,42.2886337
2006847000,2018,1169.0,2009.0,2.0,2009.0,159.0,0.0,-71.16202062,42.29209866
2007010011,2018,1652.0,2013.0,4.0,2013.0,0.0,0.0,-71.16291062,42.29513866
2007037000,2023,1449.0,2021.0,3.0,2021.0,0.0,0.0,-71.16545062,42.29292866
2007039000,2012,1643.0,2010.0,3.0,2010.0,0.0,0.0,-71.16389062,42.29324866
2007218000,2018,2288.0,2014.0,4.0,2014.0,0.0,0.0,-71.15553709,42.29367953
2007245000,2019,1690.0,2015.0,3.0,2015.0,0.0,0.0,-71.15700062,42.29472866
2007246000,2018,1873.0,2013.0,3.0,2013.0,105.0,0.0,-71.15710062,42.29485866
2007255000,2019,2416.0,2015.0,4.0,2015.0,0.0,0.0,-71.15723062,42.29443866
2007259000,2018,1433.0,2012.0,3.0,2012.0,115.0,0.0,-71.15676062,42.29401866
2007271000,2018,2427.0,2010.0,4.0,2010.0,0.0,0.0,-71.15530062,42.29264866
2007306000,2012,1362.0,2010.0,3.0,2010.0,112.0,0.0,-71.15734062,42.29351866
2007308000,2019,1779.0,2015.0,3.0,2015.0,0.0,0.0,-71.15713062,42.29329866
2007386000,2022,2963.2,2020.0,4.0,2020.0,237.19999999999985,0.0,-71.15967062,42.29204866
2007429000,2018,2288.0,2015.0,5.0,2015.0,0.0,0.0,-71.15967062,42.29305866
2007817000,2018,1364.0,2013.0,3.0,2013.0,0.0,0.0,-71.15889062,42.28245866
2007870000,2023,1670.0,2020.0,3.0,2020.0,336.0,0.0,-71.16913062,42.28924866
2008037000,2019,1448.0,2013.0,3.0,2013.0,0.0,0.0,-71.16759062,42.28696866
2008074000,2020,2968.0,2018.0,4.0,2018.0,0.0,0.0,-71.16079062,42.28147866
2008080000,2020,1776.0,2018.0,3.0,2018.0,0.0,0.0,-71.16173062,42.28224865
2008082000,2022,1856.8,2020.0,5.0,2020.0,151.79999999999995,0.0,-71.16214062,42.28256866
2008084000,2018,1274.0,2016.0,3.0,2016.0,0.0,0.0,-71.16234062,42.28273866
2008175000,2018,1308.0,2013.0,3.0,2013.0,0.0,0.0,-71.16492062,42.28490866
2008176000,2023,2852.0,2021.0,3.0,2021.0,1777.0,0.0,-71.16503062,42.28499866
2008205000,2020,2040.0,2018.0,3.0,2018.0,176.0,0.0,-71.16495062,42.28561866
2008229000,2023,1679.6,2021.0,3.0,2021.0,296.5999999999999,0.0,-71.16540062,42.28690866
2008749000,2022,1458.6,2016.0,2.0,2016.0,600.5999999999999,0.0,-71.16570062,42.28045865
2008764000,2012,3354.0,2010.0,7.0,2010.0,0.0,0.0,-71.16265062,42.27990865
2008778000,2018,1920.0,2015.0,4.0,2015.0,516.0,0.0,-71.16864062,42.28171865
2008825000,2018,2145.0,2015.0,4.0,2015.0,0.0,0.0,-71.15952062,42.28072865
2008834000,2018,1770.0,2013.0,3.0,2013.0,140.0,0.0,-71.15912062,42.28039865
2008873000,2023,2238.0,2021.0,3.0,2021.0,128.0,0.0,-71.16106062,42.27951865
2009122000,2018,1658.0,2009.0,3.0,2009.0,488.0,0.0,-71.17038062,42.28300865
2009163000,2022,1400.0,2020.0,4.0,2020.0,0.0,0.0,-71.17054062,42.28224665
2009214000,2018,1608.0,2015.0,5.0,2015.0,0.0,0.0,-71.17145062,42.27777865
2009345000,2023,1264.8,2021.0,3.0,2021.0,-0.2000000000000454,0.0,-71.16047062,42.27563865
2009401000,2022,575.0,2020.0,1.0,2020.0,0.0,0.0,-71.16371062,42.27610865
2009538000,2018,1595.0,2015.0,3.0,2015.0,0.0,0.0,-71.16215062,42.27321865
2009541000,2023,1350.4,2021.0,3.0,2021.0,0.4000000000000909,0.0,-71.16196062,42.27344865
2009545000,2012,1182.0,2010.0,2.0,2010.0,0.0,0.0,-71.16264062,42.27403865
2009619000,2011,912.0,2009.0,2.0,2009.0,0.0,0.0,-71.16167062,42.27208865
2009631000,2018,2786.0,2015.0,4.0,2015.0,0.0,0.0,-71.16376062,42.27180865
2009664001,2023,1650.0,2021.0,2.0,2021.0,0.0,0.0,-71.16464062,42.27128865
2009682050,2018,2660.0,2015.0,6.0,2015.0,360.0,0.0,-71.16539829,42.26905249
2009821000,2018,2316.0,2015.0,4.0,2015.0,0.0,0.0,-71.16288062,42.26862865
2009836000,2022,1714.8,2020.0,3.0,2020.0,280.79999999999995,0.0,-71.16447062,42.27234865
2009862000,2018,1912.0,2015.0,4.0,2015.0,0.0,0.0,-71.16315062,42.26714865
2009875000,2013,1220.0,2011.0,3.0,2011.0,0.0,0.0,-71.16392062,42.26630865
2010199000,2022,372.0,2020.0,3.0,2020.0,-800.0,0.0,-71.16425062,42.26380865
2010260000,2022,1824.0,2020.0,4.0,2020.0,0.0,0.0,-71.16433062,42.26232865
2010299010,2011,2829.0,2009.0,6.0,2009.0,0.0,0.0,-71.16669062,42.26205865
2010372000,2019,3089.0,2017.0,6.0,2017.0,0.0,0.0,-71.16566562,42.27479565
2010379000,2023,2200.0,2021.0,5.0,2021.0,0.0,0.0,-71.16657062,42.27474665
2010388000,2023,1142.4,2021.0,2.0,2021.0,0.4000000000000909,0.0,-71.16554062,42.27568865
2010546000,2018,2658.0,2014.0,4.0,2014.0,0.0,0.0,-71.17036062,42.27219865
2010689001,2020,1210.0,2018.0,2.0,2018.0,0.0,0.0,-71.16783062,42.26934865
2010689015,2018,1168.0,2012.0,2.0,2012.0,0.0,0.0,-71.16768062,42.27108865
2010723000,2018,1035.0,2010.0,2.0,2010.0,0.0,0.0,-71.16844062,42.26884865
2010731000,2018,983.0,2012.0,2.0,2012.0,141.0,0.0,-71.16958062,42.26890865
2010743000,2018,1424.0,2015.0,4.0,2015.0,0.0,0.0,-71.16905062,42.27021865
2010744000,2018,1676.0,2015.0,2.0,2015.0,0.0,0.0,-71.16898062,42.27004865
2010747000,2020,1266.0,2018.0,2.0,2018.0,-48.0,0.0,-71.16897062,42.26974865
2010774000,2023,1578.6,2021.0,2.0,2021.0,-0.4000000000000909,0.0,-71.16886062,42.27053865
2010940000,2018,2018.0,2013.0,3.0,2013.0,668.0,0.0,-71.15989062,42.26207865
2011268000,2020,1323.0,2018.0,4.0,2018.0,186.0,0.0,-71.16116062,42.26580865
2011317000,2022,1861.2,2019.0,4.0,2019.0,0.2000000000000454,0.0,-71.16264062,42.26708865
2011627000,2011,936.0,2009.0,2.0,2009.0,0.0,0.0,-71.15932062,42.25614865
2011644000,2018,1302.0,2014.0,2.0,2014.0,0.0,0.0,-71.15934062,42.25659865
2011729000,2018,1369.0,2013.0,3.0,2013.0,0.0,0.0,-71.15858062,42.25905865
2011900000,2020,1410.0,2017.0,3.0,2017.0,0.0,0.0,-71.15200062,42.26065865
2011988010,2023,1432.0,2021.0,3.0,2021.0,0.0,0.0,-71.15275062,42.26043865
2012006000,2022,1751.0,2020.0,3.0,2020.0,475.0,0.0,-71.15432062,42.26141865
2100431001,2022,1588.0,2019.0,3.0,2019.0,0.0,0.0,-71.12547061,42.35465867
2100630000,2019,3048.0,2017.0,10.0,2017.0,0.0,0.0,-71.12913061,42.35287867
2101316000,2013,1580.0,2011.0,3.0,2011.0,0.0,0.0,-71.14119062,42.35289867
2101343000,2018,2299.0,2016.0,5.0,2016.0,0.0,0.0,-71.14138726,42.35401859
2101627000,2023,3081.6,2021.0,7.0,2021.0,-0.4000000000000909,0.0,-71.13837562,42.34376267
2101798000,2018,2043.0,2016.0,3.0,2016.0,0.0,0.0,-71.13904062,42.34657867
2101919000,2018,3810.0,2012.0,9.0,2012.0,0.0,0.0,-71.14449062,42.34393867
2102049000,2018,5268.0,2014.0,5.0,2014.0,878.0,0.0,-71.14143062,42.34137867
2102066000,2018,4050.0,2012.0,6.0,2012.0,870.0,0.0,-71.14424062,42.34032867
2102068000,2020,3547.0,2018.0,6.0,2018.0,0.0,0.0,-71.14343062,42.34020867
2102574000,2023,2432.4,2021.0,6.0,2021.0,205.4000000000001,0.0,-71.15114062,42.34115867
2102583000,2023,2192.85,2021.0,3.0,2021.0,420.8499999999999,0.0,-71.14938062,42.34183867
2200082000,2023,1865.6,2021.0,4.0,2021.0,-0.4000000000000909,0.0,-71.12395061,42.35982867
2200122000,2023,1142.4,2021.0,3.0,2021.0,0.4000000000000909,0.0,-71.12393161,42.36035567
2200246000,2022,1472.0,2019.0,3.0,2019.0,0.0,0.0,-71.12927061,42.36089867
2200643000,2018,2224.0,2016.0,4.0,2016.0,0.0,0.0,-71.14257562,42.36085867
2200801000,2019,0.0,2017.0,4.0,2017.0,-2312.0,0.0,-71.13999062,42.36185867
2200855000,2012,2080.0,2010.0,4.0,2010.0,0.0,0.0,-71.14172962,42.35984867
2200908000,2022,1670.0,2020.0,3.0,2020.0,556.0,0.0,-71.13979062,42.36017867
2200909000,2019,1320.0,2017.0,3.0,2017.0,0.0,0.0,-71.13987062,42.36006867
2200940000,2018,2579.0,2014.0,6.0,2014.0,0.0,0.0,-71.14104062,42.35910867
2201015001,2012,2192.0,2009.0,6.0,2009.0,80.0,0.0,-71.13304062,42.36240867
2201041000,2018,1970.0,2013.0,4.0,2013.0,-84.0,0.0,-71.13516862,42.36198367
2201152000,2023,3672.0,2021.0,6.0,2021.0,0.0,0.0,-71.13397062,42.36143867
2201199000,2023,2592.0,2021.0,9.0,2021.0,-992.0,0.0,-71.13354062,42.35880867
2201217000,2012,5220.0,2010.0,8.0,2010.0,0.0,0.0,-71.13585762,42.35931967
2201415000,2018,2793.0,2014.0,5.0,2014.0,0.0,0.0,-71.12983061,42.36020867
2201496000,2023,3330.0,2021.0,6.0,2021.0,21.0,0.0,-71.13115061,42.35985867
2201522000,2023,3214.0,2021.0,6.0,2021.0,0.0,0.0,-71.13007061,42.35743867
2201656000,2022,2180.0,2019.0,3.0,2019.0,284.0,0.0,-71.12781061,42.35842867
2201972000,2022,2849.6,2019.0,6.0,2019.0,-0.4000000000000909,0.0,-71.14598062,42.35204867
2201977000,2018,3388.0,2016.0,3.0,2016.0,1525.0,0.0,-71.14630062,42.35132867
2202017000,2013,2611.0,2011.0,6.0,2011.0,-281.0,0.0,-71.14709062,42.35273867
2202089000,2019,2646.0,2016.0,5.0,2016.0,0.0,0.0,-71.14773062,42.35436867
2202094000,2022,2983.2,2019.0,5.0,2019.0,0.1999999999998181,0.0,-71.14696462,42.35409467
2202256000,2018,2572.0,2014.0,6.0,2014.0,0.0,0.0,-71.14750062,42.35233867
2202262000,2019,3062.0,2017.0,5.0,2017.0,370.0,0.0,-71.14752055,42.35172625
2202306000,2013,4312.0,2012.0,8.0,2012.0,100.0,0.0,-71.14845062,42.35138867
2202543000,2022,2184.0,2019.0,5.0,2019.0,0.0,0.0,-71.15158862,42.35523767
2202592000,2018,2016.0,2012.0,4.0,2012.0,0.0,0.0,-71.15563062,42.35542867
2202653000,2023,999.4,2021.0,3.0,2021.0,0.3999999999999772,0.0,-71.15587062,42.35637867
2202654000,2011,1139.0,2009.0,3.0,2009.0,140.0,0.0,-71.15576062,42.35641867
2202822000,2018,2990.0,2016.0,6.0,2016.0,0.0,0.0,-71.15868062,42.35646867
2202830000,2018,2261.0,2016.0,4.0,2016.0,0.0,0.0,-71.15738062,42.35667867
2202859000,2023,3195.4,2021.0,5.0,2021.0,0.4000000000000909,0.0,-71.15806062,42.35455867
2202883000,2022,2250.0,2020.0,4.0,2020.0,0.0,0.0,-71.15760962,42.35599667
2202900000,2022,2893.8,2020.0,5.0,2020.0,-0.1999999999998181,0.0,-71.16054062,42.35594867
2202911000,2020,1685.0,2018.0,3.0,2018.0,0.0,0.0,-71.15886062,42.35543867
2202931000,2018,2340.0,2016.0,5.0,2016.0,0.0,0.0,-71.15979662,42.35559567
2202938000,2011,1992.0,2009.0,5.0,2009.0,0.0,0.0,-71.16231062,42.35561867
2202992000,2022,2731.7,2020.0,4.0,2020.0,-0.3000000000001819,0.0,-71.16275062,42.35364867
2203078000,2023,3757.4,2021.0,6.0,2021.0,0.4000000000000909,0.0,-71.16114062,42.35376867
2203225000,2023,3438.0,2021.0,6.0,2021.0,0.0,0.0,-71.16431062,42.35294867
2203234000,2018,4371.0,2012.0,9.0,2012.0,-123.0,0.0,-71.16438062,42.35238867
2203266000,2018,3886.0,2016.0,4.0,2016.0,604.0,0.0,-71.16425063,42.35442867
2203274000,2022,3500.2,2019.0,6.0,2019.0,0.1999999999998181,0.0,-71.16712063,42.35440867
2203434000,2019,1248.0,2012.0,3.0,2012.0,0.0,0.0,-71.16724163,42.35557167
2203448000,2018,1347.0,2016.0,3.0,2016.0,0.0,0.0,-71.16942063,42.35497867
2203517000,2018,3564.0,2013.0,6.0,2013.0,0.0,0.0,-71.16955063,42.35347867
2203519000,2018,2419.0,2012.0,4.0,2012.0,21.0,0.0,-71.16970063,42.35330867
2203536000,2012,2648.0,2010.0,5.0,2010.0,0.0,0.0,-71.16987063,42.35394867
2203577000,2018,1392.0,2015.0,4.0,2015.0,-382.0,0.0,-71.17175063,42.35476867
2203580000,2018,1456.0,2012.0,3.0,2012.0,32.0,0.0,-71.17119063,42.35475867
2203581000,2018,1358.0,2015.0,3.0,2015.0,50.0,0.0,-71.17104063,42.35474867
2203582000,2018,1306.0,2016.0,3.0,2016.0,0.0,0.0,-71.17086063,42.35476867
2203658000,2018,2669.0,2013.0,4.0,2013.0,219.0,0.0,-71.17075854,42.35404295
2203770000,2018,4869.0,2014.0,11.0,2014.0,-19.0,0.0,-71.16947063,42.34997867
2203778000,2020,3051.0,2017.0,6.0,2017.0,0.0,0.0,-71.16998063,42.34951867
2203846000,2018,2976.0,2014.0,8.0,2014.0,0.0,0.0,-71.16499063,42.35181867
2203865000,2011,3651.0,2009.0,6.0,2009.0,0.0,0.0,-71.16444062,42.35027867
2203889000,2019,3280.0,2017.0,6.0,2017.0,0.0,0.0,-71.16317062,42.35121867
2203943010,2018,3092.0,2016.0,6.0,2016.0,36.0,0.0,-71.16582063,42.35564867
2203953002,2018,2352.0,2016.0,6.0,2016.0,0.0,0.0,-71.16462563,42.35472767
2204074000,2018,3720.0,2012.0,9.0,2012.0,0.0,0.0,-71.16094062,42.35152867
2204276000,2018,2336.0,2009.0,6.0,2009.0,0.0,0.0,-71.15503062,42.35264867
2204282000,2022,1848.0,2019.0,3.0,2019.0,504.0,0.0,-71.15629062,42.35284867
2204283000,2018,2105.0,2016.0,4.0,2019.0,0.0,0.0,-71.15647062,42.35284867
2204431000,2022,5642.5,2020.0,10.0,2020.0,147.5,0.0,-71.15558962,42.35049667
2204530000,2011,1248.0,2009.0,3.0,2009.0,0.0,0.0,-71.17274063,42.34928867
2204565014,2011,1046.0,2009.0,3.0,2009.0,50.0,0.0,-71.16883063,42.34726867
2204595000,2020,2803.0,2011.0,6.0,2021.0,0.0,0.0,-71.16682063,42.34672867
2204663000,2023,3561.0,2021.0,9.0,2021.0,0.0,0.0,-71.16279062,42.34882867
2204829000,2018,2507.0,2015.0,5.0,2015.0,192.0,0.0,-71.16678063,42.34989867
2204939000,2022,3302.0,2019.0,4.0,2019.0,0.0,0.0,-71.15511062,42.34485867
2204969000,2018,2540.0,2015.0,5.0,2015.0,-300.0,0.0,-71.15653262,42.34316043
2204975000,2022,1572.0,2020.0,4.0,2020.0,0.0,0.0,-71.15686062,42.34241867
2205005000,2011,2756.0,2009.0,12.0,2009.0,0.0,0.0,-71.15693997,42.34138792
2205058000,2020,2480.0,2018.0,5.0,2018.0,0.0,0.0,-71.15868062,42.34087867
2205110000,2018,1716.0,2014.0,4.0,2014.0,96.0,0.0,-71.15616062,42.34172867
2205133000,2022,3528.0,2020.0,6.0,2020.0,0.0,0.0,-71.15577562,42.34305967
2205230002,2018,2576.0,2013.0,6.0,2013.0,0.0,0.0,-71.15860062,42.34586867
2205261000,2023,2700.0,2021.0,5.0,2021.0,0.0,0.0,-71.15965062,42.34170867
2205311000,2013,4320.0,2011.0,6.0,2011.0,360.0,0.0,-71.16042062,42.34163867
2205490000,2012,2160.0,2010.0,4.0,2010.0,0.0,0.0,-71.15222062,42.34802867
2205636000,2011,2134.0,2009.0,2.0,2009.0,524.0,0.0,-71.16446727,42.34628973
